1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
1030	-0.192758	2.748475	7.982516	0.010804	1.4
1031	-0.188316	3.321858	7.794330	0.006260	1.3
1032	-0.172844	4.321849	7.486522	0.005375	1.4
1033	-0.186364	5.103663	7.262298	0.012311	1.4
1034	-0.215904	4.160186	7.534625	0.004803	1.3
1035	-0.200272	3.217399	7.827949	0.008488	1.3
1036	-0.192499	4.131055	7.543359	0.004530	1.2
1037	-0.160998	3.199592	7.833709	0.007331	1.4
1038	-0.194763	3.365865	7.780252	0.010612	1.4
1039	-0.195141	2.422343	8.093664	0.007487	3.2
1040	-0.188645	3.422340	7.762261	0.008169	1.7
1041	-0.218515	3.744250	7.661278	0.018953	1.5
1042	-0.182585	4.744250	7.363686	0.009063	1.7
1043	-0.184003	5.712900	7.096668	0.006210	1.7
1044	-0.183061	5.795404	7.074817	0.014021	1.5
1045	-0.182143	4.851877	7.333029	0.005353	1.5
1046	-0.219819	5.720504	7.094648	0.015402	1.4
1047	-0.206450	4.779420	7.353640	0.004820	1.4
1048	-0.194014	5.034353	7.281632	0.006744	1.6
1049	-0.201970	5.618644	7.121797	0.003496	1.5
1050	-0.184433	6.558496	6.878916	0.011479	1.6
1051	-0.202392	7.516085	6.647917	0.013096	1.4
1052	-0.190999	6.572552	6.875409	0.011384	1.4
1053	-0.174891	7.572552	6.634779	0.004357	1.5
1054	-0.186005	8.374140	6.453723	0.011580	1.2
1055	-0.219934	9.270135	6.262693	0.014086	1.4
1056	-0.218201	8.326602	6.464185	0.001606	1.6
1057	-0.197515	8.283504	6.473698	0.007456	2.0
1058	-0.200491	8.043944	6.527095	0.015000	2.2
1059	-0.181811	7.100411	6.746256	0.010996	1.4
1060	-0.170069	6.156878	6.980647	0.023500	1.5
1061	-0.217679	7.156878	6.732727	0.011842	1.4
1062	-0.224895	6.213345	6.966162	0.011878	1.4
1063	-0.171293	5.269812	7.216366	0.007751	1.4
1064	-0.181938	4.326279	7.485212	0.012083	1.4
1065	-0.173776	3.382746	7.774866	0.004302	1.5
1066	-0.193730	2.580948	8.039226	0.009598	1.3
1067	-0.203314	3.579948	7.712489	0.014844	1.4
1068	-0.184048	2.636415	8.020361	0.006395	1.7
1069	-0.185434	3.636393	7.694819	0.008031	1.6
1070	-0.210878	2.693069	8.001183	0.006413	1.4
1071	-0.212324	3.691662	7.677595	0.013547	1.7
1072	-0.184686	2.748129	7.982632	0.004573	1.7
1073	-0.197053	1.855846	8.294271	0.002827	1.6
1074	-0.203425	2.665196	8.010607	0.014713	1.7
1075	-0.201756	1.731080	8.339796	0.016810	1.7
1076	-0.204831	2.730527	7.988553	0.008953	1.5
1077	-0.204339	3.730527	7.665529	0.000814	2.0
1078	-0.202649	3.798658	7.644469	0.008175	1.9
1079	-0.217098	4.149688	7.537771	0.020213	1.8
1080	-0.190448	5.149687	7.249516	0.005218	1.5
1081	-0.181624	4.844459	7.335134	0.007966	1.4
1082	-0.206035	5.706123	7.098469	0.003277	1.4
1083	-0.196483	6.090112	6.997851	0.017655	1.5
1084	-0.200970	7.086720	6.749545	0.018409	1.2
1085	-0.196611	8.086720	6.517496	0.009866	1.3
1086	-0.199527	9.086720	6.300872	0.007523	1.5
1087	-0.208823	10.086699	6.098189	0.010701	1.4
1088	-0.208679	11.077155	5.909894	0.008208	1.4
1089	-0.204690	10.133623	6.088998	0.014179	1.3
1090	-0.180451	11.133622	5.899508	0.009081	1.3
1091	-0.172136	10.190089	6.077975	0.012624	1.4
1092	-0.191374	11.190089	5.889160	0.011858	1.6
1093	-0.194795	10.246556	6.066991	0.005197	1.6
1094	-0.225021	11.246535	5.878851	0.002047	1.6
1095	-0.177035	11.541202	5.825617	0.007138	4.7
1096	-0.197351	12.408928	5.674309	0.017182	1.4
1097	-0.211408	13.408928	5.509401	0.007470	1.7
1098	-0.202903	12.465395	5.664734	0.007718	1.4
1099	-0.207330	13.465341	5.500383	0.022032	1.5
1100	-0.185359	12.521808	5.655201	0.010266	1.3
1101	-0.194370	11.734209	5.791268	0.009927	1.4
1102	-0.186763	10.790676	5.963150	0.013741	1.4
1103	-0.198360	11.788204	5.781731	0.009590	1.4
1104	-0.191795	12.788198	5.610615	0.008875	1.6
1105	-0.178596	13.788191	5.449337	0.006808	1.5
1106	-0.198800	14.761277	5.301057	0.010262	1.4
1107	-0.191101	13.817755	5.444710	0.010931	1.4
1108	-0.227445	14.817754	5.292698	0.004543	1.5
1109	-0.199372	15.817442	5.148988	0.003443	1.5
1110	-0.182673	15.074935	5.254966	0.015678	1.6
1111	-0.233190	16.074188	5.113330	0.004554	1.5
1112	-0.217456	15.132012	5.246665	0.007221	1.8
1113	-0.162118	14.292117	5.371527	0.008184	3.2
1114	-0.203743	15.292050	5.223529	0.010726	1.5
1115	-0.214193	14.437870	5.349435	0.015667	1.2
1116	-0.206479	15.437870	5.202625	0.006789	1.3
1117	-0.199047	14.494337	5.340924	0.008800	1.5
1118	-0.225553	13.550894	5.486763	0.017725	1.4
1119	-0.170146	12.777116	5.612456	0.014096	1.3
1120	-0.221663	13.777116	5.451072	0.004374	1.3
1121	-0.203794	12.968299	5.580867	0.010026	1.3
1122	-0.181205	12.027426	5.739853	0.009518	1.2
1123	-0.205378	11.083895	5.908652	0.007091	1.5
1124	-0.211390	12.075942	5.731434	0.007504	1.3
1125	-0.185678	11.132727	5.899673	0.013597	1.3
1126	-0.190664	10.189194	6.078149	0.006741	1.2
1127	-0.200657	10.751024	5.970597	0.007702	1.6
1128	-0.215275	10.296488	6.057311	0.003983	1.5
1129	-0.203663	11.151252	5.896273	0.004081	1.8
1130	-0.182317	11.505020	5.832101	0.008298	1.4
1131	-0.204275	12.412115	5.673768	0.006009	1.6
1132	-0.171841	11.468752	5.838616	0.013965	1.5
1133	-0.208048	12.468751	5.664166	0.007842	1.6
1134	-0.210740	13.468291	5.499912	0.018443	2.3
1135	-0.198594	12.524758	5.654704	0.003486	1.4
1136	-0.209340	11.591084	5.816701	0.005109	1.4
1137	-0.195542	10.987482	5.926461	0.008609	1.7
1138	-0.197135	10.549176	6.008796	0.007329	1.7
1139	-0.199694	9.622812	6.190567	0.014384	1.5
1140	-0.179878	8.679285	6.387370	0.011889	1.7
1141	-0.205101	9.679284	6.179172	0.008144	1.5
1142	-0.209647	10.678985	5.984175	0.010883	1.4
1143	-0.193575	9.735457	6.167879	0.004355	1.6
1144	-0.186014	8.830370	6.355019	0.003871	1.6
1145	-0.189006	7.968813	6.544023	0.003685	1.5
1146	-0.200283	8.603061	6.403817	0.008498	1.4
1147	-0.191654	7.766793	6.589979	0.002606	1.5
1148	-0.196268	7.539313	6.642506	0.008317	1.6
1149	-0.211652	8.454911	6.436026	0.011265	1.5
1150	-0.224510	7.511378	6.649015	0.013214	3.7
1151	-0.161043	8.511378	6.423711	0.010517	1.9
1152	-0.179751	7.568497	6.635721	0.005442	1.7
1153	-0.212744	8.568016	6.411407	0.006852	1.6
1154	-0.187242	8.246160	6.481965	0.004696	1.4
1155	-0.191073	7.307304	6.696949	0.005797	1.5
1156	-0.187331	6.434457	6.910017	0.005827	1.4
1157	-0.195172	7.430736	6.667874	0.004530	1.4
1158	-0.215656	6.821796	6.813815	0.013489	1.5
1159	-0.207711	6.905920	6.793274	0.008068	1.7
1160	-0.185921	5.962699	7.030920	0.014464	1.8
1161	-0.230567	5.019183	7.285877	0.021638	1.6
1162	-0.180457	4.075650	7.560026	0.008442	1.3
1163	-0.202720	5.049444	7.277413	0.011342	1.3
1164	-0.210155	4.105911	7.550914	0.003056	1.2
1165	-0.240517	3.308552	7.798596	0.022691	1.2
1166	-0.218207	2.365635	8.113307	0.016337	1.3
1167	-0.207302	1.422102	8.454719	0.008196	1.3
1168	-0.187013	1.896138	8.279675	0.005652	1.6
1169	-0.201922	2.888137	7.935846	0.012610	1.7
1170	-0.203284	3.888102	7.616996	0.006622	2.0
1171	-0.196744	2.944570	7.917143	0.003992	1.9
1172	-0.196077	2.020297	8.235019	0.002234	1.3
1173	-0.218741	1.513132	8.420533	0.007691	1.2
1174	-0.202124	1.726037	8.341647	0.010883	1.6
1175	-0.177154	0.782506	8.702973	0.009056	1.3
1176	-0.193217	0.733414	8.722632	0.006140	1.3
1177	-0.202908	0.000000	9.027265	0.001688	1.3
1178	-0.211798	0.686208	8.741619	0.005673	1.5
1179	-0.206323	1.340282	8.485684	0.004888	1.3
1180	-0.223477	2.318368	8.129753	0.013195	1.6
1181	-0.190697	3.309921	7.798157	0.002051	1.4
1182	-0.209941	2.534450	8.055109	0.006151	1.5
1183	-0.206910	2.426711	8.092155	0.012482	1.6
1184	-0.207076	3.426708	7.760873	0.003921	1.6
1185	-0.216079	2.484933	8.072094	0.008735	1.5
1186	-0.171404	2.054684	8.222736	0.005387	1.5
1187	-0.185597	2.003935	8.240876	0.012326	1.5
1188	-0.192197	1.089837	8.581891	0.015453	1.4
1189	-0.214368	2.089836	8.210218	0.003945	3.9
1190	-0.192406	3.089569	7.869488	0.012587	1.6
1191	-0.205236	2.148047	8.189571	0.004957	1.5
1192	-0.161716	3.147976	7.850454	0.013538	1.6
1193	-0.185112	2.204450	8.169665	0.011443	1.4
1194	-0.179659	1.260919	8.515937	0.007482	1.4
1195	-0.204605	2.186727	8.175909	0.011536	1.3
1196	-0.206155	3.186718	7.837879	0.011733	1.4
1197	-0.195643	4.186718	7.526688	0.009065	1.4
1198	-0.197183	3.259616	7.814327	0.007782	1.7
1199	-0.217530	2.316090	8.130547	0.006979	1.5
1200	-0.182152	1.970259	8.252958	0.007716	1.5
1201	-0.184887	1.085041	8.583755	0.002981	1.3
1202	-0.192197	2.049199	8.224693	0.010784	1.3
1203	-0.175129	1.228812	8.528237	0.001575	1.5
1204	-0.178709	0.951550	8.635954	0.009357	1.3
1205	-0.207053	0.487371	8.822511	0.012687	1.4
1206	-0.179769	0.000000	9.027265	0.018768	1.4
1207	-0.219048	1.000000	8.616935	0.007380	1.5
1208	-0.221440	1.157031	8.555865	0.008138	2.5
1209	-0.206725	2.156683	8.186517	0.005128	2.2
1210	-0.217578	1.441571	8.447384	0.005286	1.5
1211	-0.206135	0.998010	8.617715	0.002122	1.4
1212	-0.201078	0.486985	8.822670	0.011241	1.3
1213	-0.193616	1.075497	8.587466	0.009631	1.3
1214	-0.195952	2.075476	8.215327	0.009154	1.4
1215	-0.210937	1.131943	8.565564	0.016937	1.7
1216	-0.198548	0.188410	8.946994	0.004072	1.6
1217	-0.185193	1.188401	8.543769	0.008424	1.5
1218	-0.190013	1.935324	8.265528	0.012561	1.6
1219	-0.206730	2.935324	7.920201	0.004676	1.5
1220	-0.211971	3.932483	7.603437	0.011871	1.3
1221	-0.224042	4.921218	7.313413	0.015500	1.4
1222	-0.203932	3.977685	7.589678	0.006389	1.5
1223	-0.221322	4.977685	7.297516	0.011638	1.4
1224	-0.189150	5.963559	7.030695	0.005247	1.4
1225	-0.191005	6.963536	6.779278	0.007173	1.5
1226	-0.192404	6.024788	7.014766	0.009654	1.9
1227	-0.199711	5.083165	7.268005	0.013062	1.6
1228	-0.213501	6.083165	6.999646	0.009589	1.8
1229	-0.214780	7.083165	6.750399	0.010257	1.7
1230	-0.202884	8.083042	6.518320	0.012910	1.4
1231	-0.202920	9.083042	6.301642	0.004303	1.4
1232	-0.223772	10.081648	6.099180	0.011069	1.5
1233	-0.194958	10.970719	5.929569	0.018435	1.4
1234	-0.191912	10.238264	6.068601	0.007313	1.5
1235	-0.191132	11.238129	5.880384	0.020967	1.5
1236	-0.182776	10.294597	6.057677	0.009124	1.4
1237	-0.210599	11.294596	5.870102	0.013380	1.3
1238	-0.212083	12.294596	5.693794	0.004510	1.5
1239	-0.190570	11.354486	5.859236	0.006229	1.7
1240	-0.199252	12.182662	5.713001	0.011994	1.6
1241	-0.205627	13.182625	5.545875	0.015767	1.4
1242	-0.202659	14.182625	5.388244	0.006258	1.4
1243	-0.213844	13.239098	5.536728	0.011346	1.4
1244	-0.198772	12.295571	5.693627	0.006437	1.6
1245	-0.201887	11.598053	5.815457	0.004610	1.5
1246	-0.209956	10.912559	5.940375	0.012237	1.7
1247	-0.204034	11.668292	5.802953	0.011388	2.3
1248	-0.199650	12.668292	5.630597	0.010283	1.4
1249	-0.205498	13.633007	5.473754	0.009275	1.6
1250	-0.200597	14.632237	5.320255	0.014460	1.3
1251	-0.211405	15.632237	5.175020	0.011791	1.3
1252	-0.183690	14.688704	5.311837	0.011900	1.4
1253	-0.169630	15.688700	5.167056	0.006107	1.3
1254	-0.225225	16.685468	5.030389	0.006715	1.3
1255	-0.191470	17.684145	4.900524	0.008877	1.6
1256	-0.198938	18.683669	4.777093	0.007964	1.4
1257	-0.201890	17.740676	4.893373	0.014167	2.0
1258	-0.215282	18.740676	4.770240	0.007806	1.4
1259	-0.194532	17.797144	4.886251	0.013968	1.5
1260	-0.190187	16.853612	5.008045	0.011588	1.4
1261	-0.197793	17.853612	4.879149	0.003265	1.2
1262	-0.209981	18.643433	4.781941	0.005125	1.4
1263	-0.226142	19.012179	4.737872	0.008656	1.3
1264	-0.206997	18.070871	4.852018	0.005838	1.4
1265	-0.212118	17.127698	4.972044	0.017697	2.5
1266	-0.212916	16.184234	5.098198	0.013031	3.2
1267	-0.198487	15.240701	5.230930	0.012526	1.4
1268	-0.192699	16.240699	5.090468	0.002096	1.3
1269	-0.230286	15.312301	5.220616	0.011311	1.8
1270	-0.210103	14.406462	5.354180	0.006183	1.5
1271	-0.214833	14.803390	5.294822	0.007131	1.3
1272	-0.214127	15.758719	5.157214	0.006689	1.4
1273	-0.193369	14.815709	5.293001	0.014108	1.4
1274	-0.201963	15.815010	5.149328	0.008969	1.4
1275	-0.202255	14.871477	5.284772	0.005819	1.9
1276	-0.188931	14.097224	5.401355	0.008735	1.8
1277	-0.195541	14.416526	5.352659	0.006927	1.5
1278	-0.170811	13.473541	5.499075	0.016002	1.5
1279	-0.196971	12.530008	5.653818	0.007278	2.0
1280	-0.196070	13.528537	5.490316	0.009308	2.1
1281	-0.179284	14.527989	5.335866	0.007939	1.7
1282	-0.196752	13.584458	5.481438	0.004780	1.8
1283	-0.230563	14.304180	5.369692	0.007813	1.9
1284	-0.190528	15.292499	5.223464	0.003185	1.8
1285	-0.211046	14.392693	5.356263	0.011937	1.4
1286	-0.186659	15.382504	5.210542	0.004608	1.5
1287	-0.202606	16.381371	5.071311	0.007181	1.5
1288	-0.213666	16.076538	5.113006	0.006906	1.4
1289	-0.220732	15.193340	5.237775	0.024511	1.4
1290	-0.222717	14.249807	5.377975	0.005577	1.4
1291	-0.191092	15.249807	5.229616	0.005420	1.4
1292	-0.235175	16.226907	5.092354	0.001932	1.4
1293	-0.198360	16.273064	5.086047	0.009747	1.6
1294	-0.222699	16.845803	5.009078	0.020419	1.8
1295	-0.233883	15.902368	5.137138	0.009933	1.7
1296	-0.224573	16.902368	5.001602	0.010090	1.5
1297	-0.205934	15.958836	5.129290	0.019410	1.6
1298	-0.185989	16.958836	4.994162	0.003348	1.4
1299	-0.181339	17.952789	4.866727	0.009584	1.4
1300	-0.221865	17.714789	4.896645	0.003895	2.0
1301	-0.185671	18.710742	4.773836	0.008234	1.4
1302	-0.198825	19.482379	4.682842	0.014094	2.8
1303	-0.194284	20.479357	4.570287	0.014858	1.6
1304	-0.198554	19.535827	4.676667	0.004894	1.6
1305	-0.181985	20.535812	4.564075	0.017181	1.5
1306	-0.226203	21.535810	4.456776	0.003314	1.5
1307	-0.188880	22.080578	4.400419	0.003315	1.3
1308	-0.219547	21.451503	4.465627	0.014260	1.3
1309	-0.199419	22.446563	4.363350	0.005496	1.3
1310	-0.191434	23.443884	4.265437	0.004241	1.6
1311	-0.211609	23.096143	4.299074	0.004498	1.4
1312	-0.201166	22.467440	4.361255	0.007848	1.9
1313	-0.184590	23.154337	4.293408	0.006116	1.4
1314	-0.194696	22.997912	4.308672	0.009662	1.3
1315	-0.211319	22.356573	4.372407	0.007322	1.3
1316	-0.181305	23.356524	4.273837	0.012121	1.4
1317	-0.197013	22.415191	4.366503	0.008662	1.5
1318	-0.173789	23.413638	4.268342	0.008800	1.3
1319	-0.223073	24.413622	4.174355	0.003620	1.5
1320	-0.224244	25.008839	4.120351	0.007626	1.6
1321	-0.183391	25.220097	4.101518	0.009570	1.4
1322	-0.193979	26.214335	4.015149	0.009097	2.0
1323	-0.192664	25.270818	4.097022	0.018042	1.6
1324	-0.193558	24.327294	4.182305	0.003572	1.4
1325	-0.196624	23.383824	4.271209	0.005611	1.7
1326	-0.216094	22.877227	4.320523	0.008155	1.7
1327	-0.229325	23.875252	4.224435	0.007467	2.0
1328	-0.195985	24.844658	4.135107	0.010788	1.5
1329	-0.222171	25.844646	4.046835	0.019375	1.5
1330	-0.174340	26.844644	3.962253	0.020529	1.7
1331	-0.212529	25.901111	4.041963	0.009439	1.5
1332	-0.229010	24.957578	4.124947	0.007932	1.6
1333	-0.240386	24.015039	4.211316	0.010772	1.5
1334	-0.185574	23.071512	4.301477	0.003373	1.8
1335	-0.198739	24.060947	4.207026	0.007249	1.5
1336	-0.230053	25.019589	4.119389	0.016879	2.5
1337	-0.219376	26.019589	4.031779	0.008066	13.1
1338	-0.206523	25.076056	4.114340	0.009761	1.9
1339	-0.217769	26.066651	4.027747	0.009907	3.9
1340	-0.209150	25.123119	4.110142	0.003541	1.9
1341	-0.218499	24.997289	4.121386	0.007312	1.5
1342	-0.183237	25.036419	4.117883	0.006769	1.6
1343	-0.161124	24.437526	4.172159	0.004837	1.4
1344	-0.193793	25.221560	4.101388	0.013541	1.8
1345	-0.185022	25.488162	4.077868	0.009539	1.9
1346	-0.200423	24.544629	4.162348	0.008148	2.9
1347	-0.184080	25.539580	4.073362	0.006951	2.8
1348	-0.182884	26.539435	3.987691	0.006235	1.9
1349	-0.183144	27.536293	3.905790	0.015713	1.7
1350	-0.196023	28.438525	3.834511	0.007866	1.7
1351	-0.166322	29.438525	3.758488	0.013390	1.8
1352	-0.195515	28.495552	3.830093	0.011185	1.8
1353	-0.179121	29.495549	3.754243	0.010564	1.7
1354	-0.206165	28.552037	3.825727	0.018023	1.7
1355	-0.185643	29.552037	3.750048	0.010999	1.6
1356	-0.205571	28.609542	3.821293	0.001298	1.6
1357	-0.199825	29.299831	3.768851	0.015218	1.9
1358	-0.184275	28.622205	3.820317	0.005553	2.0
1359	-0.214320	27.678674	3.894366	0.007158	2.0
1360	-0.208423	28.676980	3.816105	0.013367	2.2
1361	-0.202929	27.733685	3.889970	0.012901	3.0
1362	-0.205582	26.936627	3.954650	0.003969	4.6
1363	-0.200503	25.996438	4.033765	0.009933	1.6
1364	-0.205427	26.754965	3.969694	0.008443	1.5
1365	-0.205697	27.754856	3.888281	0.026799	1.7
1366	-0.203812	28.754856	3.810132	0.008369	1.6
1367	-0.209984	29.748645	3.735520	0.006356	1.9
1368	-0.199223	30.739586	3.663975	0.007693	2.8
1369	-0.204168	31.726837	3.595372	0.011669	2.1
1370	-0.202443	32.726835	3.528452	0.002988	1.6
1371	-0.218876	33.656302	3.468449	0.005471	1.5
1372	-0.211487	33.036500	3.508232	0.017207	1.4
1373	-0.195265	34.036482	3.444489	0.003513	1.4
1374	-0.218474	35.036300	3.383032	0.008088	1.4
1375	-0.192250	36.012261	3.325119	0.007268	1.7
1376	-0.196644	36.926770	3.272625	0.013157	1.7
1377	-0.174625	36.516331	3.295978	0.009318	1.6
1378	-0.201209	35.572798	3.350949	0.005179	2.5
1379	-0.181901	35.417428	3.360178	0.002118	2.2
1380	-0.202457	35.198644	3.373259	0.013087	2.1
1381	-0.192360	34.423361	3.420445	0.016024	2.2
1382	-0.187946	35.423361	3.359824	0.006856	1.7
1383	-0.200292	36.423361	3.301314	0.011944	1.7
1384	-0.196437	35.901512	3.331591	0.009349	1.5
1385	-0.179701	36.878690	3.275343	0.014394	1.5
1386	-0.210313	37.873851	3.219979	0.001749	1.6
1387	-0.224118	37.979850	3.214192	0.011373	1.7
1388	-0.219138	38.781891	3.171070	0.004897	1.5
1389	-0.223327	39.781328	3.118928	0.003007	1.9
1390	-0.202542	40.368992	3.089061	0.007855	1.6
1391	-0.194315	41.311550	3.042334	0.007366	2.0
1392	-0.203146	40.780962	3.068463	0.011683	1.5
1393	-0.221595	41.780961	3.019587	0.014734	2.1
1394	-0.217889	42.780960	2.972244	0.006303	2.0
1395	-0.206654	43.780953	2.926363	0.010598	1.9
1396	-0.196101	44.780943	2.881877	0.016164	1.6
1397	-0.208520	45.780943	2.838723	0.005221	1.5
1398	-0.211135	46.780768	2.796849	0.005417	1.4
1399	-0.226506	46.596106	2.804490	0.007818	1.6
1400	-0.191532	46.200475	2.821001	0.011269	1.8
1401	-0.215371	47.200473	2.779637	0.022282	1.3
1402	-0.188111	48.200473	2.739469	0.011945	1.6
1403	-0.213811	47.256940	2.777338	0.004712	1.3
1404	-0.215747	46.313494	2.816264	0.004633	1.9
1405	-0.183490	45.629008	2.845196	0.006345	1.6
1406	-0.224368	44.697873	2.885521	0.009442	1.6
1407	-0.172158	45.620141	2.845574	0.002867	1.6
1408	-0.218553	44.725236	2.884319	0.005120	1.5
1409	-0.198193	44.129270	2.910712	0.009907	1.4
1410	-0.204000	43.187549	2.953417	0.017555	1.4
1411	-0.208179	42.244031	2.997478	0.016707	1.5
1412	-0.210500	43.244031	2.950820	0.012127	4.8
1413	-0.198438	44.244031	2.905593	0.001924	1.5
1414	-0.219016	43.966443	2.918008	0.009391	1.8
1415	-0.209435	43.363407	2.945347	0.020485	1.2
1416	-0.205657	42.419874	2.989167	0.026818	1.3
1417	-0.223073	43.419874	2.942765	0.008690	1.2
1418	-0.206486	44.419874	2.897783	0.006927	1.3
1419	-0.191603	44.238631	2.905833	0.010221	1.2
1420	-0.215571	45.238259	2.861980	0.003723	1.4
1421	-0.200529	46.236044	2.819508	0.017221	1.2
1422	-0.195136	45.294463	2.859554	0.007158	1.6
1423	-0.183578	45.862921	2.835242	0.011236	1.7
1424	-0.199919	44.919389	2.875824	0.001783	1.5
1425	-0.202578	45.469159	2.852038	0.010549	1.4
1426	-0.203959	44.822383	2.880062	0.012375	1.5
1427	-0.178020	45.580708	2.847260	0.005478	1.5
1428	-0.203701	44.874889	2.877767	0.008513	1.5
1429	-0.210860	45.873413	2.834797	0.009510	2.8
1430	-0.205313	44.929882	2.875367	0.003680	1.9
1431	-0.214547	45.828911	2.836685	0.008917	1.7
1432	-0.227255	45.721816	2.841238	0.013463	1.5
1433	-0.217391	44.811779	2.880526	0.019744	1.5
1434	-0.204560	43.903786	2.920825	0.008282	1.5
1435	-0.166316	44.903686	2.876509	0.004293	1.3
1436	-0.189646	45.345240	2.857365	0.009310	1.4
1437	-0.197221	45.610889	2.845970	0.009397	1.4
1438	-0.193734	46.610881	2.803877	0.015243	1.4
1439	-0.216894	47.512197	2.766990	0.005447	1.4
1440	-0.207709	46.762164	2.797617	0.010254	1.4
1441	-0.178175	47.738928	2.757863	0.010559	1.7
1442	-0.189230	46.795395	2.796246	0.007307	1.3
1443	-0.218197	45.852479	2.835685	0.009142	1.4
1444	-0.186764	44.908958	2.876279	0.015265	1.5
1445	-0.203970	45.908958	2.833291	0.006043	1.4
1446	-0.189330	44.979416	2.873208	0.006581	1.4
1447	-0.214113	45.159681	2.865379	0.012507	1.6
1448	-0.180337	46.040868	2.827717	0.008623	1.4
1449	-0.193954	45.097337	2.868082	0.007737	1.7
1450	-0.215407	44.154304	2.909594	0.009210	2.0
1451	-0.206860	43.210777	2.952348	0.010865	1.6
1452	-0.208222	44.210649	2.907080	0.008631	1.9
1453	-0.223012	45.050261	2.870126	0.010436	1.4
1454	-0.204577	44.106729	2.911720	0.004130	1.3
1455	-0.196937	43.164996	2.954455	0.019559	1.4
1456	-0.182248	43.532072	2.937649	0.009874	1.3
1457	-0.203717	44.532072	2.892821	0.012953	1.3
1458	-0.200666	43.588539	2.935081	0.005222	1.4
1459	-0.198303	42.645026	2.978592	0.004493	1.5
1460	-0.209090	43.593454	2.934857	0.004450	1.4
1461	-0.186373	43.866445	2.922506	0.012382	1.8
1462	-0.214958	42.924903	2.965551	0.004171	1.2
1463	-0.229425	43.896989	2.921130	0.011834	1.3
1464	-0.231448	44.896762	2.876812	0.012087	1.2
1465	-0.208490	43.953229	2.918601	0.007880	1.4
1466	-0.194217	44.953228	2.874349	0.006977	1.6
1467	-0.255880	44.247729	2.905428	0.007032	1.5
1468	-0.217445	43.346569	2.946118	0.005786	1.8
1469	-0.170181	42.406521	2.989796	0.013480	2.1
1470	-0.196659	41.463080	3.034954	0.005133	1.8
1471	-0.217328	40.519767	3.081490	0.004449	2.0
1472	-0.208954	40.660387	3.074463	0.011949	1.5
1473	-0.209475	40.028066	3.106318	0.003414	1.5
1474	-0.235087	41.026005	3.056340	0.004530	1.4
1475	-0.215663	40.423433	3.086323	0.009246	1.4
1476	-0.224043	41.422019	3.036950	0.017706	1.4
1477	-0.178914	42.422019	2.989066	0.013976	1.4
1478	-0.205567	43.422019	2.942667	0.007340	1.4
1479	-0.231340	44.158570	2.909404	0.008829	1.9
1480	-0.187234	44.953965	2.874317	0.009859	1.7
1481	-0.215375	44.010455	2.916032	0.008322	1.7
1482	-0.218048	43.074521	2.958626	0.007887	1.7
1483	-0.223379	42.179327	3.000548	0.010917	1.7
1484	-0.200804	41.235810	3.046037	0.006540	1.5
1485	-0.203170	42.235805	2.997868	0.012588	1.5
1486	-0.195809	41.292308	3.043274	0.001173	1.4
1487	-0.216031	42.124470	3.003155	0.004920	1.7
1488	-0.186142	41.762160	3.020492	0.012709	2.0
1489	-0.198525	42.511804	2.984840	0.009384	1.5
1490	-0.218705	43.511609	2.938581	0.008202	1.4
1491	-0.198700	44.471912	2.895479	0.009039	1.4
1492	-0.236694	45.471898	2.851921	0.009272	1.6
1493	-0.194903	44.528470	2.892980	0.004258	1.3
1494	-0.208822	44.179110	2.908487	0.006439	1.6
1495	-0.182641	43.492269	2.939462	0.007309	1.5
1496	-0.206005	43.610407	2.934087	0.005156	1.6
1497	-0.206325	44.590167	2.890259	0.015600	1.2
1498	-0.192926	45.590160	2.846856	0.014384	1.8
1499	-0.203450	46.590160	2.804736	0.003191	1.6
1500	-0.210871	45.698150	2.842246	0.011949	1.4
1501	-0.184198	46.696053	2.800349	0.010359	1.4
1502	-0.202958	45.752520	2.839931	0.014869	1.5
1503	-0.223533	46.213965	2.820434	0.003270	1.5
1504	-0.224789	45.270832	2.860573	0.008818	1.2
1505	-0.194636	45.810085	2.837484	0.021891	1.4
1506	-0.196526	44.866563	2.878131	0.005193	1.7
1507	-0.223125	45.834794	2.836435	0.004314	1.7
1508	-0.223582	45.295900	2.859492	0.015741	2.1
1509	-0.202716	46.295830	2.817003	0.020579	1.5
1510	-0.189929	47.295830	2.775756	0.011568	1.4
1511	-0.204324	46.352297	2.814642	0.012638	1.7
1512	-0.218169	45.408764	2.854632	0.011806	1.6
1513	-0.212340	46.408660	2.812288	0.006541	1.7
1514	-0.220450	45.473572	2.851849	0.006898	1.5
1515	-0.193602	45.391193	2.855387	0.011617	1.3
1516	-0.194354	46.390495	2.813046	0.009207	1.4
1517	-0.203555	45.450279	2.852848	0.015792	1.7
1518	-0.230219	44.506746	2.893940	0.006356	1.8
1519	-0.197901	45.506745	2.850426	0.021481	1.4
1520	-0.185957	46.506745	2.808202	0.008236	1.5
1521	-0.195412	45.563212	2.848008	0.002105	1.6
1522	-0.194258	46.438154	2.811058	0.007372	1.3
1523	-0.206673	47.232336	2.778339	0.007118	1.4
1524	-0.235015	46.290092	2.817243	0.016751	1.4
1525	-0.215854	47.266985	2.776929	0.016676	1.7
1526	-0.189428	48.266985	2.736839	0.006402	1.8
1527	-0.173625	49.266985	2.697890	0.009913	2.2
